,fmp_alpha,mom_1m,mom_3m,mom_12m
PFE,0.0,-0.0564590550594577,-0.30146690876079063,-0.2500647001107371
MRK,0.0,-0.29339628583335076,0.15495141012266034,0.2417952774040798
PEP,0.0,-0.30119116099401166,0.22534933618755648,0.1504809007007608
KO,0.0,-0.566791168808185,0.08793993862264093,0.010109646411479822
ADBE,0.0,-0.05604629259756777,0.27179687168083566,-0.021907896897541135
CSCO,0.0,0.3439349322546863,-0.017694531165614702,0.17065877974498922
WMT,0.0,-0.2641915210985126,0.19148735975100406,0.2248961077657997
MCD,0.0,-0.22497037467354453,0.3075668425219442,0.22024216824961962
ACN,0.0,0.7143139960749876,0.269545243502904,0.07306142863926468
CRM,0.0,1.130230137229622,1.0192141104681136,0.355273396599623
TMO,0.0,-0.8332612837446471,-0.27597014256760977,-0.0395848845099378
DIS,0.0,-1.0544452183707982,-0.4826484862829603,-0.10673173644450795
LIN,0.0,-0.3894969741113634,0.30575740268814133,0.15031798970005694
NFLX,0.0,1.5553124917066263,0.5504097793803928,0.792014327425983
ABT,0.0,-0.6567331977913735,0.10522497846285317,-0.052330268278281133
DHR,0.0,-0.20753112654396677,-0.3744471029758647,-0.05059843762031435
WFC,0.0,0.2529384298130646,-0.3887632756108226,0.008991177085830415
CMCSA,0.0,1.0436668173272095,0.30423485661782657,0.006901498202996015
VZ,0.0,-0.44046790602681973,-0.20258036312749583,-0.24007146908268362
NEE,0.0,-0.5367436655992526,0.12002273654708562,0.08375487817026295
NKE,0.0,-1.650530685896268,-0.36573893410943636,0.07994484925643086
PM,0.0,-0.787123238365186,-0.24158710101937686,-0.03347971739111988
TXN,0.0,-0.04747512622891259,-0.05786504292235506,0.054410637666642225
HON,0.0,-0.1659194380842206,-0.027593938788415873,0.05738168635305174
UPS,0.0,-0.4571280476217128,-0.20549193275552824,0.0340250389766904
LOW,0.0,-0.10210979569990464,0.07726136957064478,0.15800740151723913
RTX,0.0,-0.8240838154822145,-0.2049533645851831,0.07215770936099153
MS,0.0,-0.8356457995035016,-0.6742730755381285,0.06251998026020933
INTC,0.0,0.157998233932108,0.5746367454845625,-0.2573382736592904
GS,0.0,-0.6972976329179281,-0.45159015436256533,0.07507949693135274
AMD,0.0,3.2216474760419733,1.3187180575650301,0.2758192384029189
IBM,0.0,0.15281922826029648,-0.09365403825915175,0.0284714568456238
SBUX,0.0,-0.9851980410949079,-0.09958662569926213,0.37033760636736
CAT,0.0,-0.4786773885959015,-0.4404873450586173,0.10100061081359013
DE,0.0,-0.809819611020409,-0.6777084276592031,0.11169158339543694
UNP,0.0,-0.16127296086356502,0.035399122359587754,-0.06297419389142633
BA,0.0,-0.154500984064724,-0.13341595622378488,0.5535220935732652
AAPL,0.0,0.6986115658569432,0.6860609244207989,0.26437231175030207
MSFT,0.0,1.2318953157196826,1.1192487033796943,0.2914919510932762
AMZN,0.0,1.1490064482770417,0.8768026124655108,0.1947060410035949
NVDA,0.0,4.479118457706193,2.1150405269035644,1.0343417699019652
GOOGL,0.0,2.1430860033657595,1.3473733625256692,0.22448717171348676
GOOG,0.0,2.1423262266622345,1.3669055190349022,0.23317862230620567
META,0.0,2.3762228827124976,1.6560986952728607,0.5016569936816397
TSLA,0.0,2.2606286369947144,-0.13655472279039627,0.07068224619857866
BRK-B,0.0,-0.04700518258760589,0.20587581770799313,0.05365358574284984
JPM,0.0,0.060710343637633724,-0.07412192814832919,0.14149721422102557
JNJ,0.0,-0.5266314420828606,0.002462537680218091,-0.11994122630240889
V,0.0,-0.211947311761723,0.09153213498394708,0.13229199155917903
UNH,0.0,-0.1233236441165304,-0.020940415018185554,-0.0009201968911390912
PG,0.0,-0.7249776762574696,0.20827364379214774,0.02865782372910053
MA,0.0,0.12596233893081887,0.20881741936154263,0.12101314843644906
HD,0.0,-0.025448703596478328,-0.0847296015591299,0.06078362342029975
BAC,0.0,-0.07305748473986817,-0.6930500990825244,-0.165643325341156
CVX,0.0,-0.7044766318663882,-0.13084247119880255,-0.029186678362088547
LLY,0.0,1.6069780409221788,1.1768832591650429,0.38052595371563724
XOM,0.0,-0.9191229960314944,-0.11282377365079421,0.19942304192924465
AVGO,0.0,2.079471173394518,0.9954849964451525,0.413845517523899
COST,0.0,-0.16363356478783508,0.005908514483849547,0.14789420218677374
ABBV,0.0,-1.8001600371133977,-0.32374109523013894,-0.009803740276377537
PFE,0.0,-0.09299979725244034,-0.33260752044633124,-0.28070860777010054
MRK,0.0,-0.1120196993599416,0.13473748833669275,0.22164121158839467
PEP,0.0,-0.29823734393228296,0.209476946624918,0.13114130723651118
KO,0.0,-0.6032990312240427,0.0742266060364627,-0.016209387483849813
ADBE,0.0,1.0188331949822107,0.864644394569813,0.070525247523747
CSCO,0.0,0.6373642014365628,0.09234827818655278,0.17375609383860757
WMT,0.0,-0.3328136363481433,0.1401734867436999,0.20241827742886842
MCD,0.0,-0.16978874661509602,0.3483512568488081,0.19146046661518945
ACN,0.0,0.8985390192581661,0.407747310834472,0.10469851895585602
CRM,0.0,1.1254903068070496,1.0822342004903507,0.3805394020767102
TMO,0.0,-0.26656107702572296,-0.13907521411935253,-0.008667044491006637
DIS,0.0,-1.0088715736859388,-0.4683511868329435,-0.07710830645387534
LIN,0.0,-0.26375164728459133,0.13527831249856526,0.1549616005759039
NFLX,0.0,1.4149893796553443,0.566607528395406,0.8138591500751097
ABT,0.0,-0.7423970156080526,0.11359403686012781,-0.05966700704532557
DHR,0.0,-0.08824306148537442,-0.2726128133713899,-0.03412105482038419
WFC,0.0,0.5830675466269981,-0.416916501417274,0.021885083718560905
CMCSA,0.0,0.9001835751657987,0.28767166960552926,-0.019765609448482158
VZ,0.0,-0.6678389811626575,-0.34072723396452265,-0.2895316388534459
NEE,0.0,-0.09487234317354254,0.07217420077047221,0.043174993139770135
NKE,0.0,-1.661329075569311,-0.33173159153312337,0.08484410525597885
PM,0.0,-0.9332597001127332,-0.26023290139761324,-0.08663863837093566
TXN,0.0,0.4843066195333341,0.06543521194420832,0.08182736030678062
HON,0.0,0.1692605113528285,0.04201435993386049,0.05753670841675518
UPS,0.0,0.047145693821146306,-0.12652344895884227,0.056515975331660195
LOW,0.0,0.04167252013061473,0.03963090355314547,0.15407422577938223
RTX,0.0,-0.4880239483177444,-0.22737407043047675,0.05136595911795361
MS,0.0,-0.6253944866067838,-0.5769493189440364,0.08873013998058243
INTC,0.0,-0.5730244659087984,0.4272655984050413,-0.30474486224919095
GS,0.0,-0.44124155571053336,-0.40410256309603954,0.0962292166376486
AMD,0.0,4.254078596596459,1.8482699238646814,0.4285197481525853
IBM,0.0,0.25952573725218286,-0.0524765010025412,0.016957468045258106
SBUX,0.0,-1.359607136537214,-0.07257256051425465,0.36813367576664624
CAT,0.0,-0.329175201658229,-0.4052419273540724,0.09501241376155933
DE,0.0,-0.6290067223764355,-0.5968456191880267,0.10898520657142019
UNP,0.0,0.12018602848091176,0.04791746081654891,-0.05717077257573355
BA,0.0,-0.10800363979925676,0.09050448652731591,0.5991914173639468
AAPL,0.0,0.5265277529683514,0.7095290275871164,0.27728459428262053
MSFT,0.0,1.1038507298155733,1.1897218322056822,0.3016903936724532
AMZN,0.0,1.128975601821819,1.0434187482478867,0.2133963471473529
NVDA,0.0,4.665570564716061,2.1811823358678164,1.00906476741803
GOOGL,0.0,1.804247303800226,1.3512420625728607,0.23530744628766065
GOOG,0.0,1.796863432987947,1.3680745711413875,0.24275805080218127
META,0.0,1.149307752050754,1.8241867795204443,0.5245746686677961
TSLA,0.0,2.323940172878002,-0.16631331361321733,0.06908370058236024
BRK-B,0.0,-0.20096954241369946,0.21726600540976504,0.06032056743677805
JPM,0.0,0.01094558867860096,-0.07180553662826883,0.14382064603556355
JNJ,0.0,-0.5601005222696078,0.009612483241247638,-0.1105765441236698
V,0.0,-0.16962382988938307,0.10615844116058382,0.1336500866627085
UNH,0.0,-0.21444768251648894,0.019255724656891182,0.005982781392145697
PG,0.0,-0.870929422247599,0.21220679643647022,0.04516544278043966
MA,0.0,0.04029101572381588,0.22888165302300667,0.12076084067518
HD,0.0,-0.015470348090034223,0.00880121622125607,0.06235043632614412
BAC,0.0,-0.20713667184509177,-0.6734200500074015,-0.1659330004768389
CVX,0.0,-0.8116468999920579,-0.15353634845069308,-0.04829694927373929
LLY,0.0,1.115359955790887,1.2249940334002325,0.3735431924202779
XOM,0.0,-1.1419728188360372,-0.13176956377874705,0.17263785068926163
AVGO,0.0,3.4174230180764615,1.4022755028681564,0.5146233588686929
COST,0.0,0.18689465300768848,0.18916855307372682,0.18498262535888288
ABBV,0.0,-0.9327047862404085,-0.39528646956755775,-0.036509788450869274
PFE,0.0,-0.1963011497374203,-0.26262157136454567,-0.29235007951031855
MRK,0.0,-0.4264132991541709,0.11016316014168481,0.22011999251630754
PEP,0.0,-0.3855273301148161,0.2060262661374388,0.12312615657997407
KO,0.0,-0.657315743964888,0.0650255454643891,-0.019378365918597207
ADBE,0.0,1.4565896046111364,1.0804566919341227,0.11976564437831705
CSCO,0.0,0.8372598672571141,0.1405012486534356,0.18560071698128522
WMT,0.0,-0.34942665182045607,0.17647489090301915,0.21013997212472812
MCD,0.0,-0.35356363279726777,0.3390286307135666,0.19533866904513408
ACN,0.0,1.1977100178810467,0.5743202242943304,0.14408765673940316
CRM,0.0,1.1645529427412433,1.1644999523554582,0.3895516463083136
TMO,0.0,-0.45727788562510696,-0.11786469777019448,0.02049162358865786
DIS,0.0,-1.4006450928429066,-0.4671113864586114,-0.09182780818403624
LIN,0.0,-0.2975402327548622,0.1674919143620226,0.1683984043725959
NFLX,0.0,1.9038828173118545,0.7139511503229246,0.8277025110117106
ABT,0.0,-0.7394923426970768,0.16961039187018612,-0.047408523956993465
DHR,0.0,0.05831904439388946,-0.22312736737938588,-0.01979378992925962
WFC,0.0,0.6206817888244154,-0.39758968749130075,0.011108217026051692
CMCSA,0.0,-0.21160163357305617,0.28970554807491977,-0.024466798440125226
VZ,0.0,-1.216023381835928,-0.335411328685586,-0.2956555652934738
NEE,0.0,-0.21799534418074984,0.15936922948729437,0.05525252777858147
NKE,0.0,-1.838139544146662,-0.3471729574002467,0.07660984323921094
PM,0.0,-0.9985755280953659,-0.24048831962651063,-0.10411997339417711
TXN,0.0,0.8975433377172113,0.18474032902940385,0.10831066644839871
HON,0.0,-0.22303319218887419,0.06432674909147451,0.06272202567127028
UPS,0.0,-0.28984572975364253,-0.16478368094788287,0.05995725178906286
LOW,0.0,0.1456794011884388,0.09515130826600737,0.16004551833131442
RTX,0.0,-0.6804576429884408,-0.20287546205850138,0.049029558190475164
MS,0.0,-0.740912352284401,-0.492353705905332,0.09627649635517455
INTC,0.0,-0.20574002264669877,0.7002773953572299,-0.25901071761457295
GS,0.0,-0.3195577494800528,-0.322132976811885,0.11830361963600655
AMD,0.0,4.710687476967196,2.0354574302323045,0.4676796377753818
IBM,0.0,0.3549518046212663,0.017310299779088822,0.029431519357930758
SBUX,0.0,-1.4868400074185582,-0.10240216245065703,0.37223289535174064
CAT,0.0,-0.12224702913048846,-0.4352475153169766,0.0858044953318533
DE,0.0,-0.4620123324272658,-0.6109926344540164,0.09790883237851411
UNP,0.0,-0.014357356448922776,-0.3579121694110481,-0.05920674097704248
BA,0.0,-0.12102496639061622,0.09883404503389448,0.5906536323961835
AAPL,0.0,0.5635363172868724,0.765808881713709,0.26472534224796007
MSFT,0.0,0.9476898004032903,1.1813043094392044,0.2838066264310638
AMZN,0.0,1.7613422991312921,1.074986902638785,0.18603147095040862
NVDA,0.0,4.793899843331283,2.3481014168113843,0.9875420614361655
GOOGL,0.0,1.7412345832524778,1.312379878621364,0.20889218373953689
GOOG,0.0,1.7365080619849835,1.3338435920932032,0.21317464373695882
META,0.0,1.0828992487164633,1.7039222969545613,0.48402739665853733
TSLA,0.0,2.511657040120049,0.036125682481393806,0.03617482844589459
BRK-B,0.0,-0.22679399680481804,0.2302766208895748,0.05277357506333147
JPM,0.0,-0.0469510920931584,-0.08982391397693545,0.13042450585191534
JNJ,0.0,-0.60978747667968,0.07110893766922821,-0.10952420061119172
V,0.0,-0.5444030774458222,0.053819031285615715,0.09553378279592062
UNH,0.0,-0.295532969689452,0.06654232341136801,-0.005777451085216656
PG,0.0,-1.0483113193596547,0.19621944647113976,0.021082956014899734
MA,0.0,-0.38396993661408896,0.15764476987864784,0.08752472583455118
HD,0.0,-0.30293882600512756,-0.004331846073899914,0.029408915184423456
BAC,0.0,-0.3886750117131408,-0.692197278116542,-0.19092564271023638
CVX,0.0,-1.00327476570228,-0.12789613068906336,-0.06127018985682442
LLY,0.0,0.9867860271706511,1.3068442962981495,0.3559528767086009
XOM,0.0,-1.4027982064267461,-0.1442176126055168,0.16030584628335587
AVGO,0.0,3.1204397329264157,1.2956556264003458,0.4671700768802386
COST,0.0,0.1583337268088263,0.21854926015150689,0.1299656627443211
ABBV,0.0,-1.2113451550652887,-0.41802272717430045,-0.03552164234366817
PFE,0.0,-0.4326897823713085,-0.30602654023610665,-0.3134463763972207
MRK,0.0,-0.6641619376240597,0.15579234855972146,0.21837721952245026
PEP,0.0,-0.5903850516202103,0.21730868390191693,0.10560669183351235
KO,0.0,-0.841969982214362,0.05396616944272248,-0.030983232227091317
ADBE,0.0,1.3107926968278578,1.0777539595071643,0.10899176789406129
CSCO,0.0,0.7334615649787168,0.19068049633233608,0.16931120024467572
WMT,0.0,-0.34534247907256344,0.14708367497906671,0.1865646805177471
MCD,0.0,-0.44243735861271194,0.31349138790652953,0.17474862061218754
ACN,0.0,1.1777649220665989,0.6485041365976141,0.11740035324860454
CRM,0.0,1.2066366312999057,1.21647172153792,0.3878447682331093
TMO,0.0,-0.8993389845078181,-0.1806960369810402,-0.005368661181763046
DIS,0.0,-1.772723891108682,-0.45474888857031237,-0.11984753069292275
LIN,0.0,-0.46617850262584115,0.10783565351495339,0.15056950995052343
NFLX,0.0,2.2002092830107123,0.8739554110172576,0.8459109438051294
ABT,0.0,-0.9814697395827885,0.046693710266295874,-0.07353340868541702
DHR,0.0,-0.4863470963994554,-0.30301555969290517,-0.04703862495474165
WFC,0.0,0.5213010271530485,-0.4212332328143531,-0.02869082405176182
CMCSA,0.0,-0.6377675963497227,0.2769025852956979,-0.04231933344017369
VZ,0.0,-1.2581196080909396,-0.33870201199738936,-0.29328155464643346
NEE,0.0,-0.5413529359183391,0.13911576645003043,0.03537756298503736
NKE,0.0,-2.0456053571117487,-0.39270708272858856,0.02360870147300531
PM,0.0,-1.2224210483558209,-0.232644389748478,-0.106438053203183
TXN,0.0,0.7742545495889566,0.1739776130736881,0.0855731878059588
HON,0.0,-0.2480763797953638,0.1009867219631495,0.05283118045661295
UPS,0.0,-0.5547602803428342,-0.21259093522393924,0.023450083712891256
LOW,0.0,-0.09544328506004307,0.04956410264745825,0.11900162764435229
RTX,0.0,-0.7982907935717436,-0.17877640497579295,0.028932186579854968
MS,0.0,-0.8738262543748272,-0.5067704211536408,0.056980449327377225
INTC,0.0,-0.28209929094162023,0.8318626986995121,-0.25506850312305096
GS,0.0,-0.4268478771670612,-0.18449383154128096,0.08703010252762833
AMD,0.0,4.279560200767086,1.989685793977808,0.38798546318370264
IBM,0.0,0.4624589217538344,0.07168910662097394,0.015360090786502245
SBUX,0.0,-1.7454882126399656,-0.12035210346427228,0.33666635125075184
CAT,0.0,-0.4799180397760301,-0.4637358018986748,0.059288798578598034
DE,0.0,-0.8818602193788676,-0.6619096472381099,0.06627766954137349
UNP,0.0,0.0016533868689907472,-0.21585479043984712,-0.06453518454724327
BA,0.0,-0.10165750700715437,0.09790614923793184,0.5494065707523741
AAPL,0.0,0.5665556774194798,0.8217535882805178,0.22366600331414876
MSFT,0.0,0.9117820350400678,1.1978063107408956,0.24767200558909241
AMZN,0.0,2.0417291431423883,1.1269237194372321,0.1405140129271959
NVDA,0.0,3.612275713300684,2.211209683037553,0.8770332810172055
GOOGL,0.0,1.6798626044265124,1.2732693667212414,0.16046856201216841
GOOG,0.0,1.6714455127435404,1.2838722939121898,0.1615525906098736
META,0.0,1.0409660190596743,1.7724184828536362,0.4741027891959402
TSLA,0.0,2.8580196905180517,0.1483740730542218,-0.023388089066512685
BRK-B,0.0,-0.32730661197400757,0.22383565082305257,0.028176404424920753
JPM,0.0,-0.45717223512587113,-0.11841435559495306,0.1034928181440018
JNJ,0.0,-0.5489008116942893,0.10696707066726319,-0.11413111411711185
V,0.0,-0.565840710712151,0.07149802415250672,0.07203433109612722
UNH,0.0,-0.1987122505537382,0.13416875577219667,-8.941506390613974e-05
PG,0.0,-1.1191822468958033,0.17435889152989725,0.0010731384904463237
MA,0.0,-0.4594813060778131,0.15085782997906838,0.05822617484676784
HD,0.0,-0.47292223717523774,-0.021229475544569443,-0.012855037469807429
BAC,0.0,-0.49149998617218094,-0.7397166497231717,-0.2172954231166473
CVX,0.0,-1.1048539088709801,-0.22534311918987182,-0.087147595639545
LLY,0.0,0.7473617417227727,1.2897364916662113,0.32915845583151393
XOM,0.0,-1.2451034712615057,-0.2512650339424436,0.13262748068489605
AVGO,0.0,2.971905745520435,1.324201502940686,0.413848463927755
COST,0.0,0.471230508415899,0.2919239446242594,0.12451286308052124
ABBV,0.0,-1.2839911482319706,-0.4090858386050127,-0.020582798719339657
PFE,0.0,-0.20231211735596633,-0.15826741774813113,-0.28453494783425837
MRK,0.0,-0.6178651382718496,0.18581000417366678,0.22138348454271917
PEP,0.0,-0.5907052415491196,0.2843212500477237,0.09995392217316557
KO,0.0,-0.8936327461421221,0.08958194371512107,-0.038779700150183616
ADBE,0.0,1.4358554551203961,1.0903529178653444,0.06236435554644303
CSCO,0.0,0.5924933351450341,0.15707155924839666,0.145445989022724
WMT,0.0,-0.32873557619956806,0.22476693008167636,0.17220462816810633
MCD,0.0,-0.5083913742838986,0.33419425520615675,0.16017375134081147
ACN,0.0,1.1172255146726795,0.6454728861547694,0.06603684806747478
CRM,0.0,1.4893622788968188,1.2075833776604976,0.39215545681005437
TMO,0.0,-0.8952596792214886,-0.2015391231918966,-0.07627006641621015
DIS,0.0,-1.7189875265019987,-0.40560629219225675,-0.1534139125638232
LIN,0.0,-0.601198496963248,0.07447050086209783,0.11803688198519635
NFLX,0.0,2.4802325535135195,1.0042673917110219,0.8318349311443546
ABT,0.0,-1.016048323942333,0.09311529515325523,-0.08645201644429024
DHR,0.0,-0.6021830378699824,-0.22511374384973282,-0.09503756298189936
WFC,0.0,-0.013981255881346577,-0.5282168102251048,-0.06367277519291925
CMCSA,0.0,-0.6562090902963353,0.355191715170601,-0.03818096250637493
VZ,0.0,-0.9743221363960202,-0.2030633509973625,-0.280713240309855
NEE,0.0,-0.440169512716186,0.24676013592016008,0.008189508348599328
NKE,0.0,-2.3014741334982145,-0.43291580326517876,-0.015190289798124645
PM,0.0,-1.1733361740313604,-0.2501905208210635,-0.09852093069430701
TXN,0.0,0.6307136172581309,0.0968596352555946,0.048370444701022586
HON,0.0,-0.46807621019912915,0.011092124797529745,0.02087414382103736
UPS,0.0,-0.9103414346233554,-0.2907810644263167,-0.01611671200520093
LOW,0.0,-0.38456081412302634,0.18325577737355614,0.07584287019192315
RTX,0.0,-0.9383963878483828,-0.20600347305440314,0.00362145211657805
MS,0.0,-0.8414665419361937,-0.5740167349898133,0.019895445176951743
INTC,0.0,0.5945235260379302,0.9610073409505602,-0.23141697412956896
GS,0.0,-0.4883257351355601,-0.20504797103310857,0.05823551790062964
AMD,0.0,3.5602935682877375,1.779014755358106,0.2960828932411078
IBM,0.0,0.4108004288993268,0.07883322395130143,-0.008850434938514229
SBUX,0.0,-1.787372951064774,-0.09902732289025362,0.3056703707821302
CAT,0.0,-0.6331925198452453,-0.6952348719292676,0.020056103140200676
DE,0.0,-1.171080058753628,-0.7199001995944445,0.014974298245346906
UNP,0.0,-0.28124025709395806,-0.2639364278560268,-0.08456122873581606
BA,0.0,0.12642917360285688,0.05810467809253117,0.5191103138190791
AAPL,0.0,0.8331308590592008,0.869376288828005,0.24504224435309097
MSFT,0.0,1.0710431486085668,1.170207440163931,0.2654726680567784
